Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20201002,S92000003,Total,d,15 to 19,"",139,2898,1027.2224585282859,0,0,0,29412,10425.350914504466
20201002,S92000003,Total,d,20 to 24,"",127,2920,854.4132492575089,0,0,0,48584,14216.031952714664
20201002,S92000003,Total,d,25 to 44,"",215,8150,569.4104331361939,0,18,1.2575935946566246,205963,14389.874974236796
20201002,S92000003,Total,d,45 to 64,"",228,9321,623.499113682732,0,211,14.114184420883642,171042,11441.319107662463
20201002,S92000003,Total,d,60+,"",115,9823,697.3348222303782,1,2455,174.2804630536067,163536,11609.421509545671
20201002,S92000003,Total,d,65 to 74,"",44,2214,377.64620997743333,0,413,70.44619906083106,52742,8996.303706698189
20201002,S92000003,Total,d,75 to 84,"",19,2865,838.9310875943615,0,893,261.48881718037165,46002,13470.334342588416
20201002,S92000003,Total,d,85plus,"",6,2917,2273.38264061538,1,1060,826.1177919274264,29614,23079.860651074345
20201002,S92000003,Total,d,Total,d,817,32098,587.2301500182949,1,2595,47.475301866081224,687264,12573.43578485181
20201003,S92000003,Female,"",0 to 14,"",18,422,100.68979668773517,0,0,0,47798,11404.670384076695
20201003,S92000003,Female,"",0 to 59,"",302,13289,651.855819636709,0,47,2.3054574101080085,295605,14500.100802446335
20201003,S92000003,Female,"",15 to 19,"",70,1694,1228.3106016111608,0,0,0,15902,11530.457607332159
20201003,S92000003,Female,"",20 to 24,"",35,1645,976.5335137991012,0,0,0,28654,17010.08589933097
20201003,S92000003,Female,"",25 to 44,"",96,4954,685.3294672303504,0,6,0.8300316518736581,121070,16748.655348723965
20201003,S92000003,Female,"",45 to 64,"",100,5540,717.4585907248404,0,72,9.324371576207312,102290,13247.082896253414
20201003,S92000003,Female,"",60+,"",48,5457,716.0036056036435,1,1181,154.95698336410166,91190,11964.883414879281
20201003,S92000003,Female,"",65 to 74,"",22,1021,333.8521502563566,0,146,47.73987653029193,26743,8744.572041435596
20201003,S92000003,Female,"",75 to 84,"",9,1497,779.5656928604906,1,373,194.24048325782428,24900,12966.723949382907
20201003,S92000003,Female,"",85plus,"",0,1973,2393.691234455566,0,631,765.5444343342433,19438,23582.650894752805
20201003,S92000003,Female,"",Total,d,350,18751,669.4901577698847,1,1228,43.84480367667956,386820,13811.113158154061
20201003,S92000003,Male,"",0 to 14,"",18,413,93.71858555281484,0,0,0,56475,12815.392540182127
20201003,S92000003,Male,"",0 to 59,"",283,9542,472.67809640810225,0,93,4.606902427788043,230783,11432.201752604386
20201003,S92000003,Male,"",15 to 19,"",40,1314,911.1901641390502,0,0,0,13726,9518.261942901523
20201003,S92000003,Male,"",20 to 24,"",25,1335,770.3315599358345,0,0,0,20286,11705.577546710367
20201003,S92000003,Male,"",25 to 44,"",127,3408,481.0562912084422,0,12,1.693860180311416,85928,12129.168131149947
20201003,S92000003,Male,"",45 to 64,"",96,3970,549.2681037106727,0,139,19.231301364177202,69602,9629.762860068071
20201003,S92000003,Male,"",60+,"",62,4472,691.722531407482,2,1277,197.5245242860811,73072,11302.671917488267
20201003,S92000003,Male,"",65 to 74,"",22,1236,440.737557900292,0,267,95.2078705172961,26286,9373.161364860094
20201003,S92000003,Male,"",75 to 84,"",12,1389,929.2461666086863,2,523,349.88894538253635,21296,14247.10321389387
20201003,S92000003,Male,"",85plus,"",5,949,2068.1689404175563,0,429,934.9256853942379,10256,22351.043891382993
20201003,S92000003,Male,"",Total,d,345,14023,526.1495145601926,2,1370,51.40304035851557,303869,11401.306912920998
20201003,S92000003,Total,d,0 to 14,"",36,835,97.11673780806942,0,0,0,104309,12131.915932960374
20201003,S92000003,Total,d,0 to 59,"",585,22846,563.0767463795959,0,140,3.450527203586774,526839,12984.802152931801
20201003,S92000003,Total,d,15 to 19,"",110,3008,1066.2129590245286,0,0,0,29637,10505.104210974054
20201003,S92000003,Total,d,20 to 24,"",60,2980,871.9696858860881,0,0,0,48999,14337.463972729
20201003,S92000003,Total,d,25 to 44,"",223,8373,584.9906204477732,0,18,1.2575935946566246,207205,14476.648932268105
20201003,S92000003,Total,d,45 to 64,"",196,9517,636.6099200642162,0,211,14.114184420883642,172057,11509.21435499515
20201003,S92000003,Total,d,60+,"",110,9933,705.1437228152648,3,2458,174.49343306955814,164370,11668.627173980176
20201003,S92000003,Total,d,65 to 74,"",44,2258,385.1513740420255,0,413,70.44619906083106,53052,9049.180998971451
20201003,S92000003,Total,d,75 to 84,"",21,2886,845.0803206971473,3,896,262.3672790521982,46226,13535.926162351467
20201003,S92000003,Total,d,85plus,"",5,2922,2277.2794226527735,0,1060,826.1177919274264,29724,23165.589855897
20201003,S92000003,Total,d,Total,d,695,32793,599.9451152579583,3,2598,47.530186608122946,691268,12646.688620563484
20201004,S92000003,Female,"",0 to 14,"",11,433,103.31441224120694,0,0,0,48057,11466.468150290259
20201004,S92000003,Female,"",0 to 59,"",335,13624,668.2883352193937,0,47,2.3054574101080085,297396,14587.953445457048
20201004,S92000003,Female,"",15 to 19,"",62,1756,1273.2664795922067,0,0,0,16061,11645.747681509358
20201004,S92000003,Female,"",20 to 24,"",54,1699,1008.5899330970656,0,0,0,28878,17143.060675678083
20201004,S92000003,Female,"",25 to 44,"",115,5069,701.2384072245954,0,6,0.8300316518736581,121738,16841.065539299234
20201004,S92000003,Female,"",45 to 64,"",109,5649,731.574653249932,0,72,9.324371576207312,102881,13323.620446274783
20201004,S92000003,Female,"",60+,"",57,5514,723.4824777897177,1,1182,155.0881916480679,91623,12021.696601836655
20201004,S92000003,Female,"",65 to 74,"",19,1040,340.0648739144083,0,146,47.73987653029193,26903,8796.889714345505
20201004,S92000003,Female,"",75 to 84,"",15,1512,787.3769723480707,1,374,194.76123522366296,25008,13022.965161693486
20201004,S92000003,Female,"",85plus,"",7,1980,2402.1838034576886,0,631,765.5444343342433,19493,23649.37822262663
20201004,S92000003,Female,"",Total,d,392,19143,683.4862188784014,1,1229,43.88050791420129,389044,13890.51938240238
20201004,S92000003,Male,"",0 to 14,"",21,434,98.48393736058509,0,0,0,56770,12882.334387005567
20201004,S92000003,Male,"",0 to 59,"",301,9843,487.58860856685703,0,93,4.606902427788043,232409,11512.74824021281
20201004,S92000003,Male,"",15 to 19,"",43,1357,941.0084115195517,0,0,0,13844,9600.088761294528
20201004,S92000003,Male,"",20 to 24,"",55,1390,802.0680661504196,0,0,0,20466,11809.442476139917
20201004,S92000003,Male,"",25 to 44,"",102,3510,495.4541027410892,0,12,1.693860180311416,86578,12220.918890916815
20201004,S92000003,Male,"",45 to 64,"",97,4067,562.6885082597748,0,139,19.231301364177202,70084,9696.44981875536
20201004,S92000003,Male,"",60+,"",49,4521,699.3017809689684,2,1279,197.83388141103973,73458,11362.377842605281
20201004,S92000003,Male,"",65 to 74,"",16,1252,446.4428984556356,1,268,95.56445430200507,26438,9427.362100135859
20201004,S92000003,Male,"",75 to 84,"",14,1403,938.6122186839358,1,524,350.55794910219703,21384,14305.975541224008
20201004,S92000003,Male,"",85plus,"",2,951,2072.5275683214923,0,429,934.9256853942379,10303,22453.471647125483
20201004,S92000003,Male,"",Total,d,350,14373,539.2816781554337,2,1372,51.47808129334552,305881,11476.798093359926
20201004,S92000003,Total,d,0 to 14,"",32,867,100.83857686179184,0,0,0,104863,12196.350271577943
20201004,S92000003,Total,d,0 to 59,"",636,23482,578.751998533033,0,140,3.450527203586774,530260,13069.118249813733
20201004,S92000003,Total,d,15 to 19,"",105,3113,1103.4311640436692,0,0,0,29914,10603.2893804055
20201004,S92000003,Total,d,20 to 24,"",109,3089,903.8638790946732,0,0,0,49403,14455.677312694768
20201004,S92000003,Total,d,25 to 44,"",217,8590,600.1516098944669,0,18,1.2575935946566246,208526,14568.942328853736
20201004,S92000003,Total,d,45 to 64,"",206,9723,650.3896451386335,0,211,14.114184420883642,173131,11581.056222616142
20201004,S92000003,Total,d,60+,"",106,10039,712.6686633788829,3,2461,174.70640308550958,165189,11726.767988334923
20201004,S92000003,Total,d,65 to 74,"",35,2293,391.12139091158747,1,414,70.61677097138997,53364,9102.399435065832
20201004,S92000003,Total,d,75 to 84,"",29,2915,853.5721187914708,2,898,262.95292030008255,46422,13593.319004644136
20201004,S92000003,Total,d,85plus,"",9,2931,2284.293630320082,0,1060,826.1177919274264,29826,23245.08420945983
20201004,S92000003,Total,d,Total,d,742,33535,613.5199414562751,3,2601,47.585071350164654,695508,12724.259055982437
20201005,S92000003,Female,"",0 to 14,"",24,457,109.04084617605444,0,0,0,48498,11571.691373843081
20201005,S92000003,Female,"",0 to 59,"",443,14067,690.0184976167947,0,47,2.3054574101080085,300372,14733.933046573675
20201005,S92000003,Female,"",15 to 19,"",81,1837,1331.999158890025,0,0,0,16317,11831.37195188271
20201005,S92000003,Female,"",20 to 24,"",61,1760,1044.8018141558773,0,0,0,29238,17356.770137664513
20201005,S92000003,Female,"",25 to 44,"",158,5227,723.0959073906018,0,6,0.8300316518736581,122919,17004.443436109697
20201005,S92000003,Female,"",45 to 64,"",152,5801,751.2594376885919,2,74,9.583381897768627,103809,13443.801235479234
20201005,S92000003,Female,"",60+,"",96,5610,736.0784730504745,2,1184,155.35060821600032,92364,12118.92194025562
20201005,S92000003,Female,"",65 to 74,"",36,1076,351.8363503191378,0,146,47.73987653029193,27155,8879.290049178611
20201005,S92000003,Female,"",75 to 84,"",19,1531,797.2712596990054,0,374,194.76123522366296,25189,13117.221267510284
20201005,S92000003,Female,"",85plus,"",8,1988,2411.8895966029722,0,631,765.5444343342433,19611,23792.538671519564
20201005,S92000003,Female,"",Total,d,539,19682,702.7308029026117,2,1231,43.95191638924474,392762,14023.267737508158
20201005,S92000003,Male,"",0 to 14,"",28,462,104.83773977094542,0,0,0,57357,13015.537316108477
20201005,S92000003,Male,"",0 to 59,"",462,10305,510.4745109500622,0,93,4.606902427788043,235224,11652.193727677575
20201005,S92000003,Male,"",15 to 19,"",53,1410,977.7611350350537,0,0,0,14057,9747.793102970036
20201005,S92000003,Male,"",20 to 24,"",61,1451,837.2667366793228,0,0,0,20795,11999.284486041708
20201005,S92000003,Male,"",25 to 44,"",180,3690,520.8620054457605,0,12,1.693860180311416,87620,12368.002416573858
20201005,S92000003,Male,"",45 to 64,"",168,4235,585.9320955200753,0,139,19.231301364177202,70876,9806.026730125348
20201005,S92000003,Male,"",60+,"",98,4619,714.460280091941,0,1279,197.83388141103973,74070,11457.04112284262
20201005,S92000003,Male,"",65 to 74,"",41,1293,461.0628336287036,0,268,95.56445430200507,26668,9509.376370618924
20201005,S92000003,Male,"",75 to 84,"",26,1429,956.0063153951136,0,524,350.55794910219703,21536,14407.664106612434
20201005,S92000003,Male,"",85plus,"",3,954,2079.0655101773964,0,429,934.9256853942379,10385,22632.175391186855
20201005,S92000003,Male,"",Total,d,560,14933,560.29313990781975,0,1372,51.47808129334552,309308,11605.380735191047
20201005,S92000003,Total,d,0 to 14,"",52,919,106.88656532409078,0,0,0,105891,12315.914351178777
20201005,S92000003,Total,d,0 to 59,"",905,24387,601.0571922419332,0,140,3.450527203586774,536054,13211.92078279646
20201005,S92000003,Total,d,15 to 19,"",134,3247,1150.9286828300014,0,0,0,30383,10769.530696157663
20201005,S92000003,Total,d,20 to 24,"",122,3211,939.561966906117,0,0,0,50093,14657.576333923425
20201005,S92000003,Total,d,25 to 44,"",338,8928,623.7664229496858,0,18,1.2575935946566246,210751,14724.39487041546
20201005,S92000003,Total,d,45 to 64,"",320,10043,671.7950433124854,2,213,14.247968159470217,174851,11696.110237800596
20201005,S92000003,Total,d,60+,"",194,10233,726.4407244104103,2,2463,174.8483830961439,166542,11822.817465529028
20201005,S92000003,Total,d,65 to 74,"",77,2370,404.25542802462377,0,414,70.61677097138997,53846,9184.615095955229
20201005,S92000003,Total,d,75 to 84,"",45,2960,866.7490468688691,0,898,262.95292030008255,46755,13690.828272416882
20201005,S92000003,Total,d,85plus,"",11,2942,2292.8665508023473,0,1060,826.1177919274264,30026,23400.95549095557
20201005,S92000003,Total,d,Total,d,1099,34634,633.6260519575558,2,2603,47.62166117819246,702656,12855.031101353823
20201006,S92000003,Female,"",0 to 14,"",31,488,116.43749000856579,0,0,0,48895,11666.416135182017
20201006,S92000003,Female,"",0 to 59,"",512,14579,715.1332677013755,1,48,2.354509695429455,303143,14869.856929199404
20201006,S92000003,Female,"",15 to 19,"",71,1908,1383.480890126384,0,0,0,16541,11993.79318845939
20201006,S92000003,Female,"",20 to 24,"",73,1833,1088.13734394757,0,0,0,29588,17564.543225706875
20201006,S92000003,Female,"",25 to 44,"",183,5410,748.4118727727484,0,6,0.8300316518736581,124008,17155.094180924767
20201006,S92000003,Female,"",45 to 64,"",191,5992,775.9949233976973,1,75,9.712887058549283,104713,13560.873900824949
20201006,S92000003,Female,"",60+,"",101,5711,749.3305097310623,1,1185,155.48181649996653,93087,12213.785529563194
20201006,S92000003,Female,"",65 to 74,"",24,1100,359.68400125562414,0,146,47.73987653029193,27397,8958.42052945485
20201006,S92000003,Female,"",75 to 84,"",26,1557,810.8108108108108,0,374,194.76123522366296,25353,13202.624589907828
20201006,S92000003,Female,"",85plus,"",14,2002,2428.8747346072187,1,632,766.7576584774037,19735,23942.97846527146
20201006,S92000003,Female,"",Total,d,613,20295,724.6175005034297,2,1233,44.02332486428819,396256,14148.018343409069
20201006,S92000003,Male,"",0 to 14,"",32,494,112.09922823992866,0,0,0,57831,13123.098114055292
20201006,S92000003,Male,"",0 to 59,"",478,10783,534.1529986971877,1,94,4.656439013033076,237754,11777.521288347509
20201006,S92000003,Male,"",15 to 19,"",69,1479,1025.6090203665565,0,0,0,14260,9888.562968510543
20201006,S92000003,Male,"",20 to 24,"",83,1534,885.16000969406,0,0,0,21102,12176.431893457664
20201006,S92000003,Male,"",25 to 44,"",172,3862,545.1406680302241,0,12,1.693860180311416,88559,12500.546975683224
20201006,S92000003,Male,"",45 to 64,"",153,4388,607.1003624892775,1,140,19.369656050250423,71630,9910.346163424554
20201006,S92000003,Male,"",60+,"",98,4717,729.6187792149135,1,1280,197.98855997351902,74642,11545.517260580787
20201006,S92000003,Male,"",65 to 74,"",39,1332,474.96960123235357,1,269,95.92103808671403,26891,9588.894554609024
20201006,S92000003,Male,"",75 to 84,"",18,1447,968.0483823490059,0,524,350.55794910219703,21679,14503.331638523912
20201006,S92000003,Male,"",85plus,"",10,964,2100.858649697075,0,429,934.9256853942379,10444,22760.75491435296
20201006,S92000003,Male,"",Total,d,576,15509,581.9049291388452,2,1374,51.55312222817547,312410,11721.769225112299
20201006,S92000003,Total,d,0 to 14,"",63,982,114.21393596110678,0,0,0,106762,12417.218157922283
20201006,S92000003,Total,d,0 to 59,"",990,25377,625.4573488958683,2,142,3.499820449352299,541357,13342.621823943751
20201006,S92000003,Total,d,15 to 19,"",140,3387,1200.5529561888557,0,0,0,30810,10920.884729902169
20201006,S92000003,Total,d,20 to 24,"",156,3367,985.2087021404222,0,0,0,50750,14849.819315006363
20201006,S92000003,Total,d,25 to 44,"",355,9283,648.568963288747,0,18,1.2575935946566246,212781,14866.2234813684
20201006,S92000003,Total,d,45 to 64,"",344,10387,694.8058463493762,2,215,14.381751898056791,176509,11807.016957088867
20201006,S92000003,Total,d,60+,"",199,10432,740.5677354685233,2,2465,174.9903631067782,167838,11914.820512420056
20201006,S92000003,Total,d,65 to 74,"",63,2433,415.0014583898353,1,415,70.78734288194889,54312,9264.101606275683
20201006,S92000003,Total,d,75 to 84,"",44,3004,879.6331543223253,0,898,262.95292030008255,47062,13780.724203967135
20201006,S92000003,Total,d,85plus,"",24,2966,2311.571104581836,1,1061,826.897148334905,30209,23543.577713524173
20201006,S92000003,Total,d,Total,d,1189,35823,655.3787047200877,4,2607,47.69484083424808,709255,12975.759238931578
20201007,S92000003,Female,"",0 to 14,"",19,507,120.97091687365338,0,0,0,49240,11748.733622995449
20201007,S92000003,Female,"",0 to 59,"",497,15076,739.5122535061347,1,49,2.403561980750902,306039,15011.912347490314
20201007,S92000003,Female,"",15 to 19,"",78,1986,1440.0382850057645,0,0,0,16774,12162.740278291387
20201007,S92000003,Female,"",20 to 24,"",68,1901,1128.5046867672288,0,0,0,29973,17793.09362255347
20201007,S92000003,Female,"",25 to 44,"",183,5593,773.7278381548949,1,7,0.9683702605192678,125222,17323.037251820537
20201007,S92000003,Female,"",45 to 64,"",195,6187,801.2484297499254,1,76,9.84239221932994,105602,13676.003988758954
20201007,S92000003,Female,"",60+,"",140,5851,767.6996694863327,3,1188,155.8754413518652,93695,12293.560166214655
20201007,S92000003,Female,"",65 to 74,"",46,1146,374.72533221722296,2,148,48.39384744166579,27598,9024.144606047923
20201007,S92000003,Female,"",75 to 84,"",28,1585,825.3918658542937,0,374,194.76123522366296,25489,13273.446857261886
20201007,S92000003,Female,"",85plus,"",20,2022,2453.139217470428,0,632,766.7576584774037,19836,24065.514103730664
20201007,S92000003,Female,"",Total,d,637,20932,747.3610998047693,4,1237,44.166141814375095,399761,14273.161695922718
20201007,S92000003,Male,"",0 to 14,"",28,522,118.453030650289,0,0,0,58245,13217.043621122762
20201007,S92000003,Male,"",0 to 59,"",509,11292,559.3671205869094,1,95,4.705975598278108,240293,11903.294678284647
20201007,S92000003,Male,"",15 to 19,"",78,1557,1079.6979342195593,0,0,0,14460,10027.252491210551
20201007,S92000003,Male,"",20 to 24,"",93,1627,938.8235565659946,0,0,0,21412,12355.31038303078
20201007,S92000003,Male,"",25 to 44,"",182,4044,570.8308807649473,1,13,1.8350151953373677,89573,12643.678160919542
20201007,S92000003,Male,"",45 to 64,"",165,4553,629.9288856913583,0,140,19.369656050250423,72373,10013.143695176956
20201007,S92000003,Male,"",60+,"",106,4823,746.0147068377205,4,1284,198.60727422343626,75162,11625.950113070028
20201007,S92000003,Male,"",65 to 74,"",40,1372,489.2329526207126,1,270,96.27762187142301,27091,9660.211311550818
20201007,S92000003,Male,"",75 to 84,"",23,1470,983.4354679012015,1,525,351.2269528218577,21799,14583.61208488319
20201007,S92000003,Male,"",85plus,"",6,970,2113.934533408883,2,431,939.2843132981739,10502,22887.155123567103
20201007,S92000003,Male,"",Total,d,615,16124,604.9800165990548,5,1379,51.740724565250346,315474,11836.731937271781
20201007,S92000003,Total,d,0 to 14,"",47,1029,119.68038707126159,0,0,0,107521,12505.49552797776
20201007,S92000003,Total,d,0 to 59,"",1006,26383,650.2518515159276,2,144,3.5491136951178244,546797,13476.69945242598
20201007,S92000003,Total,d,15 to 19,"",156,3543,1255.8485750744364,0,0,0,31243,11074.365518219198
20201007,S92000003,Total,d,20 to 24,"",161,3528,1032.3184737604424,0,0,0,51445,15053.181372620737
20201007,S92000003,Total,d,25 to 44,"",365,9648,674.0701667359508,2,20,1.3973262162851385,215013,15022.165087105825
20201007,S92000003,Total,d,45 to 64,"",360,10747,718.8869192949597,1,216,14.448643767350077,178142,11916.251379644804
20201007,S92000003,Total,d,60+,"",246,10678,758.0312767765427,7,2472,175.48729314399827,168966,11994.897238417803
20201007,S92000003,Total,d,65 to 74,"",86,2519,429.6706426979018,3,418,71.29905861362562,54713,9332.500942409806
20201007,S92000003,Total,d,75 to 84,"",51,3055,894.5670061433767,1,899,263.24574092402474,47318,13855.686283696334
20201007,S92000003,Total,d,85plus,"",26,2992,2331.8343711762827,2,1063,828.4558611498625,30368,23667.495382313286
20201007,S92000003,Total,d,Total,d,1252,37075,678.2839370654958,9,2616,47.85949506037322,715831,13096.06659348701
20201008,S92000003,Female,"",0 to 14,"",22,529,126.22014798059693,0,0,0,49547,11821.984257078708
20201008,S92000003,Female,"",0 to 59,"",508,15584,764.4308144494298,1,50,2.452614266072349,308693,15142.097112733432
20201008,S92000003,Female,"",15 to 19,"",71,2057,1491.5200162421236,0,0,0,16997,12324.436420061922
20201008,S92000003,Female,"",20 to 24,"",79,1980,1175.402040925362,0,0,0,30320,17999.085798412616
20201008,S92000003,Female,"",25 to 44,"",202,5795,801.6722371013082,0,7,0.9683702605192678,126274,17468.569468115715
20201008,S92000003,Female,"",45 to 64,"",166,6353,822.7462864395145,2,78,10.101402540891254,106479,13789.58001476359
20201008,S92000003,Female,"",60+,"",107,5958,781.7389558707179,5,1193,156.5314827716963,94280,12370.31701233489
20201008,S92000003,Female,"",65 to 74,"",31,1177,384.86188134351784,2,150,49.04781835303965,27786,9085.617871717066
20201008,S92000003,Female,"",75 to 84,"",29,1614,840.4936728636152,1,375,195.28198718950165,25651,13357.80867572775
20201008,S92000003,Female,"",85plus,"",15,2037,2471.3375796178343,1,633,767.9708826205641,19919,24166.21170761298
20201008,S92000003,Female,"",Total,d,615,21547,769.3192058806308,6,1243,44.38036723950545,403000,14388.807721255589
20201008,S92000003,Male,"",0 to 14,"",23,545,123.67222548737068,0,0,0,58642,13307.131462441086
20201008,S92000003,Male,"",0 to 59,"",435,11727,580.91553516849865,0,95,4.705975598278108,242810,12027.978263346395
20201008,S92000003,Male,"",15 to 19,"",59,1616,1120.6113434160616,0,0,0,14647,10156.927194935059
20201008,S92000003,Male,"",20 to 24,"",67,1694,977.4843914092163,0,0,0,21747,12548.614557246887
20201008,S92000003,Male,"",25 to 44,"",160,4204,593.4156831690995,0,13,1.8350151953373677,90605,12789.350136426323
20201008,S92000003,Male,"",45 to 64,"",166,4719,652.8957635795124,0,140,19.369656050250423,73070,10109.576911369988
20201008,S92000003,Male,"",60+,"",120,4943,764.576134335238,5,1289,199.38066703583283,75606,11694.627394810845
20201008,S92000003,Male,"",65 to 74,"",52,1424,507.77530942557917,0,270,96.27762187142301,27265,9722.25689009018
20201008,S92000003,Male,"",75 to 84,"",21,1491,997.4845460140758,3,528,353.23396398083975,21893,14646.498434531297
20201008,S92000003,Male,"",85plus,"",7,977,2129.1897310726586,2,433,943.6429412021096,10547,22985.22425140566
20201008,S92000003,Male,"",Total,d,555,16679,625.8038760143659,5,1384,51.92832690232522,318435,11947.830041287523
20201008,S92000003,Total,d,0 to 14,"",45,1074,124.91422324055874,0,0,0,108225,12587.375987159654
20201008,S92000003,Total,d,0 to 59,"",943,27326,673.4936168943727,1,145,3.573760318000587,551969,13604.171785975628
20201008,S92000003,Total,d,15 to 19,"",130,3673,1301.928257479087,0,0,0,31653,11219.693747341556
20201008,S92000003,Total,d,20 to 24,"",146,3674,1075.0391362233179,0,0,0,52128,15253.032142909395
20201008,S92000003,Total,d,25 to 44,"",362,10010,699.3617712507117,0,20,1.3973262162851385,217097,15167.766478842734
20201008,S92000003,Total,d,45 to 64,"",332,11079,741.0950199003312,2,218,14.582427505936652,179716,12021.539181912438
20201008,S92000003,Total,d,60+,"",227,10905,774.146007983536,10,2482,176.19719319716978,169996,12068.016943894469
20201008,S92000003,Total,d,65 to 74,"",83,2602,443.82811127429153,2,420,71.64020243474346,55076,9394.418545942692
20201008,S92000003,Total,d,75 to 84,"",50,3105,909.2080373404859,4,903,264.4170234197935,47574,13930.648363425533
20201008,S92000003,Total,d,85plus,"",22,3014,2348.9802121408143,3,1066,830.7939303722986,30496,23767.25300247056
20201008,S92000003,Total,d,Total,d,1170,38245,699.6889864617636,11,2627,48.06073911452616,722033,13209.531650201245
20201009,S92000003,Female,"",0 to 14,"",37,566,135.04840029682015,0,0,0,49865,11897.859506715437
20201009,S92000003,Female,"",0 to 59,"",476,16060,787.7797022624386,0,50,2.452614266072349,311220,15266.052237740729
20201009,S92000003,Female,"",15 to 19,"",79,2136,1548.8025059276501,0,0,0,17177,12454.953485168186
20201009,S92000003,Female,"",20 to 24,"",59,2039,1210.4266471953601,0,0,0,30680,18212.79526039904
20201009,S92000003,Female,"",25 to 44,"",147,5942,822.0080125722128,0,7,0.9683702605192678,127323,17613.686668584964
20201009,S92000003,Female,"",45 to 64,"",176,6529,845.5391947369103,0,78,10.101402540891254,107246,13888.910473082353
20201009,S92000003,Female,"",60+,"",99,6057,794.7285759833733,4,1197,157.05631590756116,94854,12445.630567331498
20201009,S92000003,Female,"",65 to 74,"",27,1204,393.690488647065,0,150,49.04781835303965,27999,9155.265773778383
20201009,S92000003,Female,"",75 to 84,"",31,1645,856.6369838046138,2,377,196.323491121179,25782,13426.027183252618
20201009,S92000003,Female,"",85plus,"",19,2056,2494.388838337883,2,635,770.397330906885,20002,24266.9093114953
20201009,S92000003,Female,"",Total,d,575,22122,789.8491424556232,4,1247,44.52318418959236,406102,14499.562266047982
20201009,S92000003,Male,"",0 to 14,"",19,564,127.98373426582948,0,0,0,58979,13383.604012880065
20201009,S92000003,Male,"",0 to 59,"",421,12148,601.7704375566575,0,95,4.705975598278108,245008,12136.859677714978
20201009,S92000003,Male,"",15 to 19,"",53,1669,1157.3640669315637,0,0,0,14791,10256.783651279064
20201009,S92000003,Male,"",20 to 24,"",78,1772,1022.4925274953549,0,0,0,22029,12711.33628001985
20201009,S92000003,Male,"",25 to 44,"",142,4346,613.4596953027846,0,13,1.8350151953373677,91529,12919.777370310301
20201009,S92000003,Male,"",45 to 64,"",162,4881,675.3092227233736,0,140,19.369656050250423,73712,10198.400619828994
20201009,S92000003,Male,"",60+,"",99,5042,779.8893120206898,2,1291,199.69002416079144,76130,11775.678961550002
20201009,S92000003,Male,"",65 to 74,"",43,1467,523.108412168065,0,270,96.27762187142301,27461,9792.147311893139
20201009,S92000003,Male,"",75 to 84,"",15,1506,1007.5196018089861,2,530,354.5719714201611,22027,14736.144932965828
20201009,S92000003,Male,"",85plus,"",8,985,2146.624242688402,0,433,943.6429412021096,10610,23122.521030379638
20201009,S92000003,Male,"",Total,d,520,17199,645.3145190701528,2,1386,52.00336783715517,321157,12049.960753591084
20201009,S92000003,Total,d,0 to 14,"",56,1130,131.427441584573,0,0,0,108880,12663.557380290535
20201009,S92000003,Total,d,0 to 59,"",897,28223,695.6016376202108,0,145,3.573760318000587,556718,13721.218598045867
20201009,S92000003,Total,d,15 to 19,"",132,3805,1348.716858074578,0,0,0,31977,11334.538494257762
20201009,S92000003,Total,d,20 to 24,"",137,3811,1115.1263331919065,0,0,0,52770,15440.886014835189
20201009,S92000003,Total,d,25 to 44,"",289,10299,719.5531350760319,0,20,1.3973262162851385,219082,15306.451105809036
20201009,S92000003,Total,d,45 to 64,"",338,11417,763.7044717214623,0,218,14.582427505936652,181139,12116.726311916787
20201009,S92000003,Total,d,60+,"",198,11103,788.202029036332,6,2488,176.6231332290727,171097,12146.176939748653
20201009,S92000003,Total,d,65 to 74,"",70,2672,455.7681450134155,0,420,71.64020243474346,55486,9464.353029271844
20201009,S92000003,Total,d,75 to 84,"",46,3151,922.6777860418265,4,907,265.5883059155623,47839,14008.245828770214
20201009,S92000003,Total,d,85plus,"",27,3041,2370.022835142739,2,1068,832.3526431872559,30642,23881.03903796245
20201009,S92000003,Total,d,Total,d,1095,39340,719.7219173069886,6,2633,48.17050859860959,727884,13316.575192096598
20201010,S92000003,Female,"",0 to 14,"",27,593,141.4906384735236,0,0,0,50093,11952.260629096489
20201010,S92000003,Female,"",0 to 59,"",423,16483,808.5288189534107,0,50,2.452614266072349,312899,15348.41102479544
20201010,S92000003,Female,"",15 to 19,"",64,2200,1595.208573520988,0,0,0,17323,12560.817326865486
20201010,S92000003,Female,"",20 to 24,"",56,2095,1243.670341282138,0,0,0,30889,18336.86547583005
20201010,S92000003,Female,"",25 to 44,"",170,6112,845.5255760419665,0,7,0.9683702605192678,127986,17705.405166117
20201010,S92000003,Female,"",45 to 64,"",140,6669,863.6699172462023,0,78,10.101402540891254,107774,13957.28919797454
20201010,S92000003,Female,"",60+,"",98,6155,807.5869878120624,2,1199,157.3187324754936,95251,12497.720256066088
20201010,S92000003,Female,"",65 to 74,"",34,1238,404.8079941404207,1,151,49.37480380872659,28141,9201.697708485926
