Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20210418,S92000003,Total,4439078,Dose 1,2953,0.0665228229826103,2750381,61.9583841509431,18 years and over
20210418,S92000003,Total,2875396,Dose 1,1650,0.0573834004081525,2408771,83.7718004754823,40 years and over
20210418,S92000003,Total,4549217,Dose 1,2973,0.1,2756083,60.6,16 years and over
20210418,S92000003,Total,"",Dose 2,11291,"",784524,"",All vaccinations
20210418,S92000003,Total,4439078,Dose 2,11289,0.25430956608557,784079,17.66310481591,18 years and over
20210418,S92000003,Total,2875396,Dose 2,10649,0.370348988452373,668053,23.2334259350712,40 years and over
20210418,S92000003,Total,4549217,Dose 2,11291,0.2,784521,17.2,16 years and over
20210419,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,750,"",1848454,"",All vaccinations
20210419,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,20020,"",354824,"",All vaccinations
20210419,S92000003,Moderna (Spikevax),"",Dose 1,473,"",9627,"",All vaccinations
20210419,S92000003,Moderna (Spikevax),"",Dose 2,0,"",2,"",All vaccinations
20210419,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1048,"",900314,"",All vaccinations
20210419,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,25098,"",474816,"",All vaccinations
20210419,S92000003,Total,"",Dose 1,2271,"",2758395,"",All vaccinations
20210419,S92000003,Total,4439078,Dose 1,2259,0.0508889458576759,2752640,62.0092730968007,18 years and over
20210419,S92000003,Total,2875396,Dose 1,1248,0.0434027173996208,2410019,83.815203192882,40 years and over
20210419,S92000003,Total,4549217,Dose 1,2270,0,2758353,60.6,16 years and over
20210419,S92000003,Total,"",Dose 2,45118,"",829642,"",All vaccinations
20210419,S92000003,Total,4439078,Dose 2,45109,1.01617948592027,829188,18.6792843018302,18 years and over
20210419,S92000003,Total,2875396,Dose 2,43954,1.52862423123632,712007,24.7620501663075,40 years and over
20210419,S92000003,Total,4549217,Dose 2,45118,1,829639,18.2,16 years and over
20210420,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,774,"",1849228,"",All vaccinations
20210420,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,25023,"",379847,"",All vaccinations
20210420,S92000003,Moderna (Spikevax),"",Dose 1,397,"",10024,"",All vaccinations
20210420,S92000003,Moderna (Spikevax),"",Dose 2,0,"",2,"",All vaccinations
20210420,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,902,"",901216,"",All vaccinations
20210420,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,26880,"",501696,"",All vaccinations
20210420,S92000003,Total,"",Dose 1,2073,"",2760468,"",All vaccinations
20210420,S92000003,Total,4439078,Dose 1,2060,0.046406032964503,2754700,62.0556791297652,18 years and over
20210420,S92000003,Total,2875396,Dose 1,1181,0.0410726035648655,2411200,83.8562757964468,40 years and over
20210420,S92000003,Total,4549217,Dose 1,2072,0,2760425,60.7,16 years and over
20210420,S92000003,Total,"",Dose 2,51903,"",881545,"",All vaccinations
20210420,S92000003,Total,4439078,Dose 2,51855,1.16814798027879,881043,19.847432282109,18 years and over
20210420,S92000003,Total,2875396,Dose 2,50335,1.75054149063294,762342,26.5125916569405,40 years and over
20210420,S92000003,Total,4549217,Dose 2,51903,1.1,881542,19.4,16 years and over
20210421,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,905,"",1850133,"",All vaccinations
20210421,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,26475,"",406322,"",All vaccinations
20210421,S92000003,Moderna (Spikevax),"",Dose 1,393,"",10417,"",All vaccinations
20210421,S92000003,Moderna (Spikevax),"",Dose 2,0,"",2,"",All vaccinations
20210421,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1042,"",902258,"",All vaccinations
20210421,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,25504,"",527200,"",All vaccinations
20210421,S92000003,Total,"",Dose 1,2340,"",2762808,"",All vaccinations
20210421,S92000003,Total,4439078,Dose 1,2324,0.0523532138881092,2757024,62.1080323436533,18 years and over
20210421,S92000003,Total,2875396,Dose 1,1364,0.047436944337406,2412564,83.9037127407842,40 years and over
20210421,S92000003,Total,4549217,Dose 1,2340,0.1,2762765,60.7,16 years and over
20210421,S92000003,Total,"",Dose 2,51979,"",933524,"",All vaccinations
20210421,S92000003,Total,4439078,Dose 2,51963,1.17058091792935,933006,21.0180132000384,18 years and over
20210421,S92000003,Total,2875396,Dose 2,50339,1.75068060190666,812681,28.2632722588471,40 years and over
20210421,S92000003,Total,4549217,Dose 2,51979,1.1,933521,20.5,16 years and over
20210422,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,977,"",1851110,"",All vaccinations
20210422,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,26159,"",432481,"",All vaccinations
20210422,S92000003,Moderna (Spikevax),"",Dose 1,362,"",10779,"",All vaccinations
20210422,S92000003,Moderna (Spikevax),"",Dose 2,1,"",3,"",All vaccinations
20210422,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1615,"",903873,"",All vaccinations
20210422,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,22241,"",549441,"",All vaccinations
20210422,S92000003,Total,"",Dose 1,2954,"",2765762,"",All vaccinations
20210422,S92000003,Total,4439078,Dose 1,2940,0.0662299693765237,2759964,62.1742623130299,18 years and over
20210422,S92000003,Total,2875396,Dose 1,1759,0.0611741826169335,2414323,83.9648869234012,40 years and over
20210422,S92000003,Total,4549217,Dose 1,2954,0.1,2765719,60.8,16 years and over
20210422,S92000003,Total,"",Dose 2,48401,"",981925,"",All vaccinations
20210422,S92000003,Total,4439078,Dose 2,48372,1.08968574104803,981378,22.1076989410864,18 years and over
20210422,S92000003,Total,2875396,Dose 2,46900,1.6310796843287,859581,29.8943519431758,40 years and over
20210422,S92000003,Total,4549217,Dose 2,48401,1.1,981922,21.6,16 years and over
20210423,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,757,"",1851867,"",All vaccinations
20210423,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,21644,"",454125,"",All vaccinations
20210423,S92000003,Moderna (Spikevax),"",Dose 1,1263,"",12042,"",All vaccinations
20210423,S92000003,Moderna (Spikevax),"",Dose 2,0,"",3,"",All vaccinations
20210423,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3536,"",907409,"",All vaccinations
20210423,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,17706,"",567147,"",All vaccinations
20210423,S92000003,Total,"",Dose 1,5556,"",2771318,"",All vaccinations
20210423,S92000003,Total,4439078,Dose 1,5473,0.123291368162488,2765437,62.2975536811924,18 years and over
20210423,S92000003,Total,2875396,Dose 1,2788,0.0969605577805631,2417111,84.0618474811817,40 years and over
20210423,S92000003,Total,4549217,Dose 1,5556,0.1,2771275,60.9,16 years and over
20210423,S92000003,Total,"",Dose 2,39350,"",1021275,"",All vaccinations
20210423,S92000003,Total,4439078,Dose 2,39336,0.886129957617325,1020714,22.9938288987037,18 years and over
20210423,S92000003,Total,2875396,Dose 2,37926,1.31898354174521,897507,31.213335484921,40 years and over
20210423,S92000003,Total,4549217,Dose 2,39350,0.9,1021272,22.4,16 years and over
20210424,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,761,"",1852628,"",All vaccinations
20210424,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,33859,"",487984,"",All vaccinations
20210424,S92000003,Moderna (Spikevax),"",Dose 1,1189,"",13231,"",All vaccinations
20210424,S92000003,Moderna (Spikevax),"",Dose 2,0,"",3,"",All vaccinations
20210424,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1807,"",909216,"",All vaccinations
20210424,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14966,"",582113,"",All vaccinations
20210424,S92000003,Total,"",Dose 1,3757,"",2775075,"",All vaccinations
20210424,S92000003,Total,4439078,Dose 1,3664,0.0825396625155043,2769101,62.3800933437079,18 years and over
20210424,S92000003,Total,2875396,Dose 1,2679,0.0931697755717821,2419790,84.1550172567535,40 years and over
20210424,S92000003,Total,4549217,Dose 1,3757,0.1,2775032,61,16 years and over
20210424,S92000003,Total,"",Dose 2,48825,"",1070100,"",All vaccinations
20210424,S92000003,Total,4439078,Dose 2,48798,1.09928232844748,1069512,24.0931112271512,18 years and over
20210424,S92000003,Total,2875396,Dose 2,47221,1.64224336404447,944728,32.8555788489655,40 years and over
20210424,S92000003,Total,4549217,Dose 2,48825,1.1,1070097,23.5,16 years and over
20210425,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,351,"",1852979,"",All vaccinations
20210425,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,12739,"",500723,"",All vaccinations
20210425,S92000003,Moderna (Spikevax),"",Dose 1,349,"",13580,"",All vaccinations
20210425,S92000003,Moderna (Spikevax),"",Dose 2,2,"",5,"",All vaccinations
20210425,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1897,"",911113,"",All vaccinations
20210425,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14771,"",596884,"",All vaccinations
20210425,S92000003,Total,"",Dose 1,2597,"",2777672,"",All vaccinations
20210425,S92000003,Total,4439078,Dose 1,2584,0.0582102860098426,2771685,62.4383036297177,18 years and over
20210425,S92000003,Total,2875396,Dose 1,1947,0.0677124124816199,2421737,84.2227296692351,40 years and over
20210425,S92000003,Total,4549217,Dose 1,2597,0.1,2777629,61.1,16 years and over
20210425,S92000003,Total,"",Dose 2,27512,"",1097612,"",All vaccinations
20210425,S92000003,Total,4439078,Dose 2,27506,0.619633176078456,1097018,24.7127444032297,18 years and over
20210425,S92000003,Total,2875396,Dose 2,26727,0.929506753156783,971455,33.7850856021223,40 years and over
20210425,S92000003,Total,4549217,Dose 2,27512,0.6,1097609,24.1,16 years and over
20210426,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,758,"",1853737,"",All vaccinations
20210426,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,19708,"",520431,"",All vaccinations
20210426,S92000003,Moderna (Spikevax),"",Dose 1,347,"",13927,"",All vaccinations
20210426,S92000003,Moderna (Spikevax),"",Dose 2,1,"",6,"",All vaccinations
20210426,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,6276,"",917389,"",All vaccinations
20210426,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,17155,"",614039,"",All vaccinations
20210426,S92000003,Total,"",Dose 1,7381,"",2785053,"",All vaccinations
20210426,S92000003,Total,4439078,Dose 1,7347,0.165507341839905,2779032,62.6038109715576,18 years and over
20210426,S92000003,Total,2875396,Dose 1,6553,0.227899044166438,2428290,84.4506287134016,40 years and over
20210426,S92000003,Total,4549217,Dose 1,7381,0.2,2785010,61.2,16 years and over
20210426,S92000003,Total,"",Dose 2,36864,"",1134476,"",All vaccinations
20210426,S92000003,Total,4439078,Dose 2,36848,0.83008228285243,1133866,25.5428266860821,18 years and over
20210426,S92000003,Total,2875396,Dose 2,35368,1.23002188220336,1006823,35.0151074843256,40 years and over
20210426,S92000003,Total,4549217,Dose 2,36863,0.8,1134472,24.9,16 years and over
20210427,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,969,"",1854706,"",All vaccinations
20210427,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,24863,"",545294,"",All vaccinations
20210427,S92000003,Moderna (Spikevax),"",Dose 1,359,"",14286,"",All vaccinations
20210427,S92000003,Moderna (Spikevax),"",Dose 2,1,"",7,"",All vaccinations
20210427,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,6326,"",923715,"",All vaccinations
20210427,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,15787,"",629826,"",All vaccinations
20210427,S92000003,Total,"",Dose 1,7654,"",2792707,"",All vaccinations
20210427,S92000003,Total,4439078,Dose 1,7618,0.171612213166788,2786650,62.7754231847244,18 years and over
20210427,S92000003,Total,2875396,Dose 1,6549,0.227759932892722,2434839,84.6783886462943,40 years and over
20210427,S92000003,Total,4549217,Dose 1,7654,0.2,2792664,61.4,16 years and over
20210427,S92000003,Total,"",Dose 2,40651,"",1175127,"",All vaccinations
20210427,S92000003,Total,4439078,Dose 2,40638,0.915460372626928,1174504,26.458287058709,18 years and over
20210427,S92000003,Total,2875396,Dose 2,39110,1.36016047876536,1045933,36.375267963091,40 years and over
20210427,S92000003,Total,4549217,Dose 2,40651,0.9,1175123,25.8,16 years and over
20210428,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1197,"",1855903,"",All vaccinations
20210428,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,26338,"",571632,"",All vaccinations
20210428,S92000003,Moderna (Spikevax),"",Dose 1,239,"",14525,"",All vaccinations
20210428,S92000003,Moderna (Spikevax),"",Dose 2,0,"",7,"",All vaccinations
20210428,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,5205,"",928920,"",All vaccinations
20210428,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,16078,"",645904,"",All vaccinations
20210428,S92000003,Total,"",Dose 1,6641,"",2799348,"",All vaccinations
20210428,S92000003,Total,4439078,Dose 1,6560,0.147778435071427,2793210,62.9232016197958,18 years and over
20210428,S92000003,Total,2875396,Dose 1,5540,0.192669114097676,2440379,84.871057760392,40 years and over
20210428,S92000003,Total,4549217,Dose 1,6641,0.1,2799305,61.5,16 years and over
20210428,S92000003,Total,"",Dose 2,42416,"",1217543,"",All vaccinations
20210428,S92000003,Total,4439078,Dose 2,42407,0.955310990255184,1216911,27.4135980489642,18 years and over
20210428,S92000003,Total,2875396,Dose 2,40406,1.40523253144958,1086339,37.7805004945406,40 years and over
20210428,S92000003,Total,4549217,Dose 2,42416,0.9,1217539,26.8,16 years and over
20210429,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,2872,"",1858775,"",All vaccinations
20210429,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,26736,"",598368,"",All vaccinations
20210429,S92000003,Moderna (Spikevax),"",Dose 1,198,"",14723,"",All vaccinations
20210429,S92000003,Moderna (Spikevax),"",Dose 2,1,"",8,"",All vaccinations
20210429,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,4491,"",933411,"",All vaccinations
20210429,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14666,"",660570,"",All vaccinations
20210429,S92000003,Total,"",Dose 1,7561,"",2806909,"",All vaccinations
20210429,S92000003,Total,4439078,Dose 1,7530,0.169629819525586,2800740,63.0928314393214,18 years and over
20210429,S92000003,Total,2875396,Dose 1,6676,0.232176715833228,2447055,85.1032344762252,40 years and over
20210429,S92000003,Total,4549217,Dose 1,7561,0.2,2806866,61.7,16 years and over
20210429,S92000003,Total,"",Dose 2,41403,"",1258946,"",All vaccinations
20210429,S92000003,Total,4439078,Dose 2,41376,0.932085446572464,1258287,28.3456834955367,18 years and over
20210429,S92000003,Total,2875396,Dose 2,39523,1.37452371777661,1125862,39.1550242123172,40 years and over
20210429,S92000003,Total,4549217,Dose 2,41403,0.9,1258942,27.7,16 years and over
20210430,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1996,"",1860771,"",All vaccinations
20210430,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,24309,"",622677,"",All vaccinations
20210430,S92000003,Moderna (Spikevax),"",Dose 1,166,"",14889,"",All vaccinations
20210430,S92000003,Moderna (Spikevax),"",Dose 2,0,"",8,"",All vaccinations
20210430,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,7392,"",940803,"",All vaccinations
20210430,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,13755,"",674325,"",All vaccinations
20210430,S92000003,Total,"",Dose 1,9554,"",2816463,"",All vaccinations
20210430,S92000003,Total,4439078,Dose 1,9521,0.214481475657783,2810261,63.3073129149792,18 years and over
20210430,S92000003,Total,2875396,Dose 1,8156,0.283647887108419,2455211,85.3868823633336,40 years and over
20210430,S92000003,Total,4549217,Dose 1,9554,0.2,2816420,61.9,16 years and over
20210430,S92000003,Total,"",Dose 2,38064,"",1297010,"",All vaccinations
20210430,S92000003,Total,4439078,Dose 2,38024,0.85657427060304,1296311,29.2022577661397,18 years and over
20210430,S92000003,Total,2875396,Dose 2,36389,1.26553003481955,1162251,40.4205542471367,40 years and over
20210430,S92000003,Total,4549217,Dose 2,38063,0.8,1297005,28.5,16 years and over
20210501,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1065,"",1861836,"",All vaccinations
20210501,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,18099,"",640776,"",All vaccinations
20210501,S92000003,Moderna (Spikevax),"",Dose 1,0,"",14889,"",All vaccinations
20210501,S92000003,Moderna (Spikevax),"",Dose 2,0,"",8,"",All vaccinations
20210501,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,5256,"",946059,"",All vaccinations
20210501,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,12138,"",686463,"",All vaccinations
20210501,S92000003,Total,"",Dose 1,6321,"",2822784,"",All vaccinations
20210501,S92000003,Total,4439078,Dose 1,6309,0.142124107753907,2816570,63.4494370227331,18 years and over
20210501,S92000003,Total,2875396,Dose 1,5460,0.189886888623341,2460671,85.576769251957,40 years and over
20210501,S92000003,Total,4549217,Dose 1,6321,0.1,2822741,62,16 years and over
20210501,S92000003,Total,"",Dose 2,30237,"",1327247,"",All vaccinations
20210501,S92000003,Total,4439078,Dose 2,30213,0.680614307745888,1326524,29.8828720738856,18 years and over
20210501,S92000003,Total,2875396,Dose 2,29044,1.0100869584572,1191295,41.4306412055939,40 years and over
20210501,S92000003,Total,4549217,Dose 2,30237,0.7,1327242,29.2,16 years and over
20210502,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,915,"",1862751,"",All vaccinations
20210502,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,10805,"",651581,"",All vaccinations
20210502,S92000003,Moderna (Spikevax),"",Dose 1,1,"",14890,"",All vaccinations
20210502,S92000003,Moderna (Spikevax),"",Dose 2,0,"",8,"",All vaccinations
20210502,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,5477,"",951536,"",All vaccinations
20210502,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,14832,"",701295,"",All vaccinations
20210502,S92000003,Total,"",Dose 1,6393,"",2829177,"",All vaccinations
20210502,S92000003,Total,4439078,Dose 1,6278,0.141425764539393,2822848,63.5908627872725,18 years and over
20210502,S92000003,Total,2875396,Dose 1,4370,0.151979066535531,2465041,85.7287483184925,40 years and over
20210502,S92000003,Total,4549217,Dose 1,6393,0.1,2829134,62.2,16 years and over
20210502,S92000003,Total,"",Dose 2,25637,"",1352884,"",All vaccinations
20210502,S92000003,Total,4439078,Dose 2,25468,0.573722741524254,1351992,30.4565948154099,18 years and over
20210502,S92000003,Total,2875396,Dose 2,24717,0.859603338114124,1216012,42.2902445437081,40 years and over
20210502,S92000003,Total,4549217,Dose 2,25637,0.6,1352879,29.7,16 years and over
20210503,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,3004,"",1865755,"",All vaccinations
20210503,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,7906,"",659487,"",All vaccinations
20210503,S92000003,Moderna (Spikevax),"",Dose 1,1998,"",16888,"",All vaccinations
20210503,S92000003,Moderna (Spikevax),"",Dose 2,0,"",8,"",All vaccinations
20210503,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,4116,"",955652,"",All vaccinations
20210503,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,13821,"",715116,"",All vaccinations
20210503,S92000003,Total,"",Dose 1,9118,"",2838295,"",All vaccinations
20210503,S92000003,Total,4439078,Dose 1,9113,0.205290377866755,2831961,63.7961531651392,18 years and over
20210503,S92000003,Total,2875396,Dose 1,7845,0.272831985576943,2472886,86.0015803040694,40 years and over
20210503,S92000003,Total,4549217,Dose 1,9118,0.2,2838252,62.4,16 years and over
20210503,S92000003,Total,"",Dose 2,21727,"",1374611,"",All vaccinations
20210503,S92000003,Total,4439078,Dose 2,21708,0.489020467763801,1373700,30.9456152831737,18 years and over
20210503,S92000003,Total,2875396,Dose 2,20967,0.729186519004687,1236979,43.0194310627128,40 years and over
20210503,S92000003,Total,4549217,Dose 2,21727,0.5,1374606,30.2,16 years and over
20210504,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,2461,"",1868216,"",All vaccinations
20210504,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,13409,"",672896,"",All vaccinations
20210504,S92000003,Moderna (Spikevax),"",Dose 1,669,"",17557,"",All vaccinations
20210504,S92000003,Moderna (Spikevax),"",Dose 2,0,"",8,"",All vaccinations
20210504,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,9621,"",965273,"",All vaccinations
20210504,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,13914,"",729030,"",All vaccinations
20210504,S92000003,Total,"",Dose 1,12751,"",2851046,"",All vaccinations
20210504,S92000003,Total,4439078,Dose 1,12736,0.286906425163063,2844697,64.0830595903023,18 years and over
20210504,S92000003,Total,2875396,Dose 1,10502,0.365236649143283,2483388,86.3668169532127,40 years and over
20210504,S92000003,Total,4549217,Dose 1,12750,0.3,2851002,62.7,16 years and over
20210504,S92000003,Total,"",Dose 2,27323,"",1401934,"",All vaccinations
20210504,S92000003,Total,4439078,Dose 2,27291,0.614789827977792,1400991,31.5604051111515,18 years and over
20210504,S92000003,Total,2875396,Dose 2,25602,0.890381707423951,1262581,43.9098127701367,40 years and over
20210504,S92000003,Total,4549217,Dose 2,27323,0.6,1401929,30.8,16 years and over
20210505,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,3307,"",1871523,"",All vaccinations
20210505,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,14240,"",687136,"",All vaccinations
20210505,S92000003,Moderna (Spikevax),"",Dose 1,115,"",17672,"",All vaccinations
20210505,S92000003,Moderna (Spikevax),"",Dose 2,0,"",8,"",All vaccinations
20210505,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,10856,"",976129,"",All vaccinations
20210505,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,13441,"",742471,"",All vaccinations
20210505,S92000003,Total,"",Dose 1,14278,"",2865324,"",All vaccinations
20210505,S92000003,Total,4439078,Dose 1,14258,0.321192824275672,2858955,64.404252414578,18 years and over
20210505,S92000003,Total,2875396,Dose 1,11634,0.404605139605119,2495022,86.7714220928178,40 years and over
20210505,S92000003,Total,4549217,Dose 1,14277,0.3,2865279,63,16 years and over
20210505,S92000003,Total,"",Dose 2,27681,"",1429615,"",All vaccinations
20210505,S92000003,Total,4439078,Dose 2,27636,0.622561712139323,1428627,32.1829668232908,18 years and over
20210505,S92000003,Total,2875396,Dose 2,25987,0.903771167519187,1288568,44.8135839376559,40 years and over
20210505,S92000003,Total,4549217,Dose 2,27681,0.6,1429610,31.4,16 years and over
20210506,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,7249,"",1878772,"",All vaccinations
20210506,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,12313,"",699449,"",All vaccinations
20210506,S92000003,Moderna (Spikevax),"",Dose 1,22,"",17694,"",All vaccinations
20210506,S92000003,Moderna (Spikevax),"",Dose 2,0,"",8,"",All vaccinations
20210506,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,8381,"",984510,"",All vaccinations
20210506,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,11537,"",754008,"",All vaccinations
20210506,S92000003,Total,"",Dose 1,15652,"",2880976,"",All vaccinations
20210506,S92000003,Total,4439078,Dose 1,15627,0.352032561716645,2874582,64.7562849762946,18 years and over
20210506,S92000003,Total,2875396,Dose 1,12485,0.434201063088354,2507507,87.2056231559062,40 years and over
20210506,S92000003,Total,4549217,Dose 1,15652,0.3,2880931,63.3,16 years and over
20210506,S92000003,Total,"",Dose 2,23850,"",1453465,"",All vaccinations
20210506,S92000003,Total,4439078,Dose 2,23827,0.536755605555928,1452454,32.7197224288467,18 years and over
20210506,S92000003,Total,2875396,Dose 2,22133,0.769737455293114,1310701,45.583321392949,40 years and over
20210506,S92000003,Total,4549217,Dose 2,23850,0.5,1453460,31.9,16 years and over
20210507,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,5900,"",1884672,"",All vaccinations
20210507,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,8668,"",708117,"",All vaccinations
20210507,S92000003,Moderna (Spikevax),"",Dose 1,12,"",17706,"",All vaccinations
20210507,S92000003,Moderna (Spikevax),"",Dose 2,0,"",8,"",All vaccinations
20210507,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,7451,"",991961,"",All vaccinations
20210507,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,10000,"",764008,"",All vaccinations
20210507,S92000003,Total,"",Dose 1,13363,"",2894339,"",All vaccinations
20210507,S92000003,Total,4439078,Dose 1,13337,0.300445272644455,2887919,65.0567302489391,18 years and over
20210507,S92000003,Total,2875396,Dose 1,11598,0.403353138141668,2519105,87.6089762940478,40 years and over
20210507,S92000003,Total,4549217,Dose 1,13362,0.3,2894293,63.6,16 years and over
20210507,S92000003,Total,"",Dose 2,18668,"",1472133,"",All vaccinations
20210507,S92000003,Total,4439078,Dose 2,18632,0.419726799123602,1471086,33.1394492279703,18 years and over
20210507,S92000003,Total,2875396,Dose 2,17219,0.598839255532108,1327920,46.1821606484811,40 years and over
20210507,S92000003,Total,4549217,Dose 2,18667,0.4,1472127,32.4,16 years and over
20210508,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,6372,"",1891044,"",All vaccinations
20210508,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,11749,"",719866,"",All vaccinations
20210508,S92000003,Moderna (Spikevax),"",Dose 1,0,"",17706,"",All vaccinations
20210508,S92000003,Moderna (Spikevax),"",Dose 2,0,"",8,"",All vaccinations
20210508,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,9456,"",1001417,"",All vaccinations
20210508,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,8689,"",772697,"",All vaccinations
20210508,S92000003,Total,"",Dose 1,15828,"",2910167,"",All vaccinations
20210508,S92000003,Total,4439078,Dose 1,15813,0.356222621003731,2903732,65.4129528699428,18 years and over
20210508,S92000003,Total,2875396,Dose 1,12191,0.423976384470174,2531296,88.032952678518,40 years and over
20210508,S92000003,Total,4549217,Dose 1,15828,0.3,2910121,64,16 years and over
20210508,S92000003,Total,"",Dose 2,20438,"",1492571,"",All vaccinations
20210508,S92000003,Total,4439078,Dose 2,20311,0.457549968709719,1491397,33.59699919668,18 years and over
20210508,S92000003,Total,2875396,Dose 2,18549,0.645093754042921,1346469,46.827254402524,40 years and over
20210508,S92000003,Total,4549217,Dose 2,20436,0.4,1492563,32.8,16 years and over
20210509,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,5250,"",1896294,"",All vaccinations
20210509,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,7404,"",727270,"",All vaccinations
20210509,S92000003,Moderna (Spikevax),"",Dose 1,0,"",17706,"",All vaccinations
20210509,S92000003,Moderna (Spikevax),"",Dose 2,0,"",8,"",All vaccinations
20210509,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,4774,"",1006191,"",All vaccinations
20210509,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,7074,"",779771,"",All vaccinations
20210509,S92000003,Total,"",Dose 1,10024,"",2920191,"",All vaccinations
20210509,S92000003,Total,4439078,Dose 1,10010,0.225497276686735,2913742,65.6384501466296,18 years and over
20210509,S92000003,Total,2875396,Dose 1,7798,0.271197428110772,2539094,88.3041501066288,40 years and over
20210509,S92000003,Total,4549217,Dose 1,10024,0.2,2920145,64.2,16 years and over
